Data,Atraso(ms),Hop_count,Bottleneck,Vazao_BBR,mask_applied
2024-01-16 00:00:00,21.96,8.0,100.0,1994347000.0,0
2024-01-16 06:00:00,24.075000000000003,8.0,100.0,2036953088.3169246,1
2024-01-16 12:00:00,21.57,8.0,100.0,1361362863.0,0
2024-01-16 18:00:00,25.14,8.0,100.0,1896094662.0,0
2024-01-17 00:00:00,24.075000000000003,8.0,100.0,2032498230.000696,1
2024-01-17 06:00:00,21.91,7.0,100.0,1808222940.0,0
2024-01-17 12:00:00,21.39,8.0,100.0,2067328141.0,0
2024-01-17 18:00:00,23.76,7.0,100.0,2055736071.0,0
2024-01-18 00:00:00,24.075000000000003,8.0,100.0,2031956295.2609832,1
2024-01-18 06:00:00,22.82,8.0,100.0,1973108724.5,0
2024-01-18 12:00:00,20.96,7.0,100.0,2227806493.5,0
2024-01-18 18:00:00,23.08,8.0,100.0,566808436.0,0
2024-01-19 00:00:00,22.75,7.0,100.0,1975615787.0,0
2024-01-19 06:00:00,22.84,7.0,100.0,1937928738.0,0
2024-01-19 12:00:00,23.15,7.0,100.0,1235906052.0,0
2024-01-19 18:00:00,24.03,7.5,100.0,1408548971.0,0
2024-01-20 00:00:00,24.075000000000003,8.0,100.0,2032038801.9306164,1
2024-01-20 06:00:00,24.075000000000003,8.0,100.0,2031259308.6510599,1
2024-01-20 12:00:00,22.92,8.0,100.0,652845767.0,0
2024-01-20 18:00:00,23.65,7.0,100.0,1344541214.0,0
2024-01-21 00:00:00,24.075000000000003,8.0,100.0,2031286597.6380064,1
2024-01-21 06:00:00,24.075000000000003,8.0,100.0,2031400637.2901537,1
2024-01-21 12:00:00,23.82,8.0,100.0,2056519139.0,0
2024-01-21 18:00:00,23.83,7.0,100.0,2016199110.0,0
2024-01-22 00:00:00,24.075000000000003,8.0,100.0,2031928992.5012274,1
2024-01-22 06:00:00,24.075000000000003,7.0,100.0,2909650569.0,0
2024-01-22 12:00:00,24.55,7.0,100.0,2123150232.5,0
2024-01-22 18:00:00,25.17,7.0,100.0,2039640563.0,0
2024-01-23 00:00:00,24.075000000000003,8.0,100.0,2031861231.7030826,1
2024-01-23 06:00:00,23.68,7.0,100.0,1484075743.0,0
2024-01-23 12:00:00,24.075000000000003,8.0,100.0,2031446794.4839683,1
2024-01-23 18:00:00,22.43,8.0,100.0,1441598392.0,0
2024-01-24 00:00:00,24.075000000000003,8.0,100.0,2031286235.1915731,1
2024-01-24 06:00:00,23.05,8.0,100.0,1375285284.0,0
2024-01-24 12:00:00,25.22,8.0,20.0,2146805293.0,0
2024-01-24 18:00:00,22.54,8.0,100.0,1742000997.0,0
2024-01-25 00:00:00,24.075000000000003,8.0,100.0,2031583022.1323788,1
2024-01-25 06:00:00,18.62,8.0,100.0,2173754063.0,0
2024-01-25 12:00:00,21.02,8.0,100.0,1832812549.0,0
2024-01-25 18:00:00,24.9,8.0,100.0,1586813948.0,0
2024-01-26 00:00:00,24.075000000000003,8.0,100.0,2032282559.7799108,1
2024-01-26 06:00:00,24.075000000000003,8.0,100.0,2031767461.8658524,1
2024-01-26 12:00:00,23.85,7.0,100.0,1590587234.5,0
2024-01-26 18:00:00,23.07,7.0,100.0,1332998732.5,0
